index,AccountID,BankName,Cost,Balance,Remain,Open_Date
8468,13514107226,Chang Hwa,4611473,7286127,6773284,1992/02/09
8469,26071479446,DBS,420496,983960,2802048,1981/04/12
8470,01349115368,Far Eastern,5585403,2960264,5787436,1990/12/23
8471,30323795900,E.Sun,7960736,2627043,5609555,1984/04/27
8472,75429184534,Hwatai,1079047,1456713,9512232,1986/10/10
8473,19537111959,O,9711334,25152355,5787778,1995/10/30
8474,71904980763,Kings Town,9670117,17986417,5054987,2013/03/01
8475,28723978535,Rakuten,3692656,1403210,2606206,2009/03/28
8476,66602696852,O,8020220,17644484,8152148,1983/12/20
8477,77001032612,Panhsin,7810258,12574515,2678964,2007/04/23
8478,97967413341,DBS,4709315,11679101,2700204,2018/05/01
8479,38915712296,Cota,516143,1099384,4142744,2017/02/25
8480,52918247219,Cathay,3108469,7367071,8821585,1998/05/21
8481,84220875307,HSBC,7522622,11735290,3308603,2011/09/06
8482,32496148506,Mega,5284494,10463298,3374998,1992/06/27
8483,76667090939,Kings Town,582952,390578,2332206,1982/10/12
8484,34466526351,Far Eastern,9180342,7711488,7710356,1987/01/23
8485,74322972362,Hwatai,8363446,11792458,3895568,2010/11/03
8486,96838533525,Taiwan,4615393,969233,8272283,2017/04/03
8487,44108062773,First,4455881,5881762,9892006,2014/12/16
8488,04562169958,Land,8139949,9035343,4654156,1991/07/14
8489,16542509632,CTBC,3784341,4200618,3546891,2009/07/06
8490,68681573208,Cathay,1434489,3098496,8729565,2004/02/20
8491,08449386323,O,5159628,4385684,8470592,2006/07/06
8492,25403755055,EnTie,6992272,10278639,6192490,1986/04/12
8493,55419906799,SinoPac,4525232,6742595,4337105,1996/02/24
8494,71640869197,NEXT,8451834,19777291,6167216,2008/08/19
8495,86631674748,Far Eastern,8528006,20808334,9281074,2012/11/07
8496,88070699118,Cathay,1712374,3750099,9981973,2009/08/03
8497,95451171402,Taishin,8201799,9842158,7530104,2004/12/29
8498,64009869176,First,1363340,3531050,9875218,2003/07/02
8499,20804732402,Citibank,2644598,2036341,4249833,2019/04/19
8500,06037491775,HSBC,4235231,4574049,4155511,1994/10/19
8501,15917366606,Fubon,2466380,2836337,7848009,1982/08/28
8502,12545272575,Citibank,5406500,12489015,5869194,2005/06/06
8503,85718200331,Kings Town,2368004,4854408,3707329,2000/12/21
8504,60030872767,Fubon,2504881,3030906,981040,1994/08/16
8505,43324977585,Mega,613388,656325,2793014,1992/03/23
8506,66653726160,Cota,9192520,6986316,2052114,2009/07/26
8507,46665721299,HSBC,3268870,4935993,7996984,2002/10/08
8508,05379327925,Union,561561,438018,6827786,1985/06/28
8509,66474205297,Chang Hwa,5817340,8086102,7284263,2007/03/04
8510,90027834768,Yuanta,8348253,2170546,2307528,1980/03/17
8511,98872216738,Cota,8999419,21958582,7334920,1987/03/26
8512,40800531510,Shin Kong,767294,613836,5897504,2014/11/04
8513,35006374358,Rakuten,9429701,22254094,5221877,2012/08/10
8514,99320470173,O,1930890,3436984,1784512,2012/01/12
8515,73273090326,CTBC,5953784,11788492,4301371,2013/02/24
8516,16145192583,E.Sun,368404,762596,8955395,2008/03/03
8517,07689646192,Yuanta,1811260,2101061,2588601,2004/09/03
8518,37355482265,EnTie,1798856,1439085,3269462,2023/09/06
8519,95566792373,Chang Hwa,8176927,19624624,9456173,1992/10/25
8520,30705740682,Land,7862596,15489314,7351866,2018/02/28
8521,83919262048,Rakuten,6107078,2320690,8655468,2000/06/10
8522,61619635993,CTBC,9006344,19003385,1023220,1993/05/16
8523,63261309738,E.Sun,5349416,5028452,4275861,1987/12/08
8524,94638404241,Taishin,5380794,12806289,833610,2002/03/10
8525,06568950546,Kings Town,2493379,2992054,4966021,2003/06/25
8526,17024500734,CTBC,8157107,13459226,4876451,2002/06/01
8527,07141578950,Kaohsiung,4519963,8678328,460912,1992/03/13
8528,97308992407,Yuanta,3179089,4864006,2148768,2001/08/31
8529,11511344286,Hwatai,3032825,2031993,6720993,2024/01/18
8530,94700229417,CTBC,1335755,574375,2713948,1983/02/23
8531,05033951208,O,8522068,4942800,7343183,2009/09/16
8532,09556559317,Sunny,1860727,3219057,4622864,2016/06/30
8533,25703282967,Far Eastern,3225856,3806510,2310637,2020/05/11
8534,21653610219,CTBC,7504399,13958182,9858777,1995/01/28
8535,70624147966,Shin Kong,5259609,4786245,5018114,2001/03/08
8536,26379132357,Panhsin,8384739,16098698,739742,2004/04/11
8537,14846698005,DBS,3090860,6459897,2874690,1996/07/23
8538,31379020792,Citibank,466689,653364,9675784,2015/08/31
8539,57676569901,Kings Town,2100796,3088170,5020637,2012/01/01
8540,46944746415,Land,5640792,14440427,5171917,2003/10/29
8541,81060724633,O,8899363,17442751,9960376,2017/11/06
8542,78183536993,First,5448972,11551820,8878112,1990/05/24
8543,56576230516,First,5071234,1673508,4702714,1984/10/24
8544,35164851700,HSBC,8455142,10822581,8524358,2014/05/09
8545,44541613461,Hwatai,2298298,4343783,630348,1988/04/02
8546,85396468926,Chang Hwa,9592351,10455662,4269210,1987/07/16
8547,52663996709,Cota,699210,587337,5667041,1994/09/10
8548,03723681838,E.Sun,3399839,6799678,1471282,2024/05/23
8549,44359405166,NEXT,5096659,9734618,5500761,1989/07/14
8550,85423016217,LINE,3300094,5181147,9004874,2019/09/20
8551,03095094135,Shanghai,5061722,11692577,2584735,2023/10/27
8552,09655585238,Shin Kong,8900850,12372181,8642278,2008/09/30
8553,07314481390,Land,8778441,22209455,1127965,2006/06/03
8554,98289252448,HSBC,9064629,5166839,9438238,2015/11/19
8555,59755351823,LINE,1104021,905298,9758134,1990/05/16
8556,18103503090,NEXT,7065115,11586788,2773687,2006/11/24
8557,48976013314,DBS,3411078,5969386,1221242,1987/04/27
8558,52971473627,HSBC,1139187,2791008,7041067,1996/04/27
8559,01200930483,SinoPac,558707,1100652,5377348,2000/05/04
8560,65757347141,E.Sun,9393736,21511655,3481940,1987/01/29
8561,26534556326,DBS,3988987,1077027,1981317,1994/04/01
8562,88580890069, Cooperative,6713982,11212349,2102622,1982/08/10
8563,47914457524,Chang Hwa,8422103,18191742,2846411,2018/01/20
8564,71743867105,Shanghai,2093426,4521800,9468440,2011/07/18
8565,18589894580,Hwatai,4664272,5363912,5258842,1984/11/08
8566,01820937790,DBS,1916726,1226705,3864312,1991/01/06
8567,42086709339,SinoPac,5984267,4787414,9019758,1983/04/06
8568,13826825032,NEXT,8094502,6799382,3021922,1990/11/20
8569,98597477899,Union,2800083,1960059,4543104,2018/10/11
8570,30232552759,EnTie,8172165,2288207,3345431,2011/01/09
8571,96549665641,Shanghai,8976414,10771696,4316567,2018/05/18
8572,32356491721,Taiwan,7085454,6447764,3510006,2006/09/03
8573,01460260761,Shanghai,5240668,6760461,8076412,2006/06/13
8574,04747164996,NEXT,9529507,17915473,4012372,2003/03/04
8575,16042403748,Taiwan,6781541,1356309,8092307,1984/11/27
8576,65274220575,LINE,516415,299521,1783614,2018/03/30
8577,22342893173,Shin Kong,2167969,910547,103523,2012/11/11
8578,28932325519,KGI,4566559,5845195,4718810,1992/11/02
8579,56268745425,Far Eastern,8129182,18209367,1601432,1981/12/07
8580,94435086955,DBS,8935070,13045202,1716801,1993/11/14
8581,18349546539,EnTie,6490748,15058535,5104541,2002/07/31
8582,79762471463,Hua Nan,9657745,8691971,2842874,2010/01/30
8583,18157734549,SinoPac,8878380,15892300,3433922,2005/07/14
8584,17438377792,First,3460740,1799585,3107464,1993/04/15
8585,39383867926,O,6064080,13098412,7657935,2006/10/25
8586,76047976942,Kings Town,1581892,3843997,7704478,2022/11/01
8587,51402220983,Rakuten,6799797,11559654,4166940,2009/12/09
8588,28527150825,Taiwan,1310646,1232008,9064330,1985/05/09
8589,07004549894,First,8203772,16243468,2463291,1994/04/06
8590,73467837670,Hua Nan,4433662,6517483,7206406,2013/12/19
8591,49930290659,Taishin,1108155,542996,1235291,2022/11/09
8592,28069187058,HSBC,3238511,4145294,7244701,2022/08/15
8593,17243107992,DBS,2747880,3792074,9689387,2019/12/12
8594,56681290385,HSBC,7226857,3107549,1646936,2014/03/28
8595,90537355681,Cota,5951796,9344319,7491599,2017/09/07
8596,55439252341,Shin Kong,7890479,7653765,4850450,2004/07/09
8597,82729742978,Shanghai,2590508,4792439,7310691,2013/09/05
8598,89089960436,E.Sun,8353709,10107987,7824756,2013/04/13
8599,95664972002,Fubon,502585,567921,537520,2006/11/21
8600,38271382092,SinoPac,8752774,20393963,1707069,1991/11/07
8601,79045233046,Kings Town,5741430,12975631,1672844,2004/01/31
8602,57796809859,Kaohsiung,9932491,6158145,7068212,2018/08/06
8603,83725643421,Hwatai,1877086,2271274,3707873,1992/07/14
8604,49489276122,SinoPac,585310,117062,2265788,2009/05/05
8605,59155207825,Hua Nan,2138204,1411215,6329010,1982/03/30
8606,90613403267,Rakuten,558212,535884,9966717,1987/05/26
8607,10106340542,EnTie,6974909,6207670,9571416,1993/12/19
8608,16254696685,CTBC,2025659,4922351,556411,2007/05/18
8609,17664856447,DBS,25654,45407,7264780,1987/04/25
8610,35946914707,Hua Nan,6961593,6891978,9618260,2016/02/24
8611,77375968206,Chang Hwa,9249998,17389996,360991,1998/08/04
8612,75740486712,Mega,980484,735363,5907621,2010/11/13
8613,35467870815,Taiwan,9635936,13201232,1776755,2011/01/22
8614,39181108121,HSBC,5154764,10825004,2677000,1989/04/16
8615,15053105899,Fubon,8229412,19092235,4846200,2010/06/15
8616,99636980461,Panhsin,6130720,4168890,8305985,1994/05/27
8617,87875437541,Shin Kong,2962931,2192569,6292662,1999/03/23
8618,33641774010,Union,1646359,395127,8998704,2014/05/07
8619,58111018490,Rakuten,6164759,10480090,9959407,1998/08/30
8620,58565427557,O,4923342,8418914,4672661,1999/12/21
8621,42108009943,Taishin,4245760,8916096,6444271,1983/05/04
8622,30458341483,Land,1690032,2382945,3536942,2023/07/17
8623,80459038290,EnTie,318154,499501,2586921,1991/08/12
8624,33246970350,DBS,3348601,2846311,8948951,2020/02/04
8625,67501576823,Far Eastern,9804203,6960985,7380374,2024/01/22
8626,91513107976,NEXT,4775394,2053420,7689178,2012/01/19
8627,90111811126,Cota,8352987,15453025,3296516,2012/07/18
8628,61063640673,Kaohsiung,3080750,1293915,6411828,2024/01/06
8629,23071613360,Shanghai,7159447,5512775,485716,1986/01/04
8630,13859677296,Cathay,1189740,249846,3687309,2021/03/19
8631,59205711806,Yuanta,214831,113861,8241291,2008/01/23
8632,46760630119, Cooperative,2296572,2296572,3062593,1987/11/27
8633,57162700323,EnTie,5390264,2910743,9161083,2013/03/21
8634,96630801460,Taiwan,6494470,8183032,7471175,2022/07/17
8635,21504942270,Sunny,714846,171564,4339860,2009/05/05
8636,27672610175,Cathay,6328472,10884971,1679119,2017/03/01
8637,75484843106,Land,6515689,3518473,655390,1985/05/05
8638,43781090642,Cathay,9613038,11920167,7715600,2021/08/22
8639,14604373238,Far Eastern,7128162,9836863,4975077,2001/08/11
8640,51766625462,Chang Hwa,710540,1655558,1852793,2011/02/12
8641,50914117684,Far Eastern,6995023,14689548,8662774,2009/03/07
8642,03939340154,Chang Hwa,6879948,1582389,9074174,1985/10/12
8643,63153205858,Land,1974575,1678389,4989043,1999/09/17
8644,13106102035,Chang Hwa,6160893,12260177,4855676,1980/10/23
8645,57604711296,Cathay,8082428,20044421,9169270,1991/12/12
8646,26274472031,Kaohsiung,2653443,6766279,7680855,2022/02/08
8647,65419222909,Shanghai,7698909,14165992,2566681,1981/12/04
8648,35045654051,Taishin,5397839,7772888,6791400,2007/05/31
8649,56815724434,LINE,3277146,2097374,393592,2022/06/15
8650,21463089406,Panhsin,9379472,2626253,8153367,1980/05/15
8651,74751236939,Citibank,7760872,15754570,5428716,2016/03/11
8652,32967345180,Hwatai,7234157,9187379,9997630,1998/07/04
8653,12564795334,DBS,5925457,2725711,7785247,1996/11/02
8654,37225668076,Cota,7070393,6151242,1058871,2021/05/30
8655,73574725960,Union,7586019,13503113,1070049,2011/09/15
8656,87925210261,E.Sun,8801335,21387244,7180578,2007/06/21
8657,40362596428,Taishin,2188573,2363658,9821589,2001/05/23
8658,11592248796,Cathay,2428241,2816759,9693569,2000/06/19
8659,87217448715,First,7201085,16778528,8241756,1996/09/04
8660,48720059511,O,5757257,14681005,9117497,2004/01/08
8661,33232539108,First,9528913,7146685,9689914,2001/10/24
8662,40008148299,Rakuten,6579826,7566799,1932110,1992/09/01
8663,26749899122,Citibank,7031122,12304463,3963810,2020/08/31
8664,20135117518,Taiwan,2683061,4373389,1714358,2013/11/29
8665,95815437692,Cathay,9385193,17925718,3345641,2011/06/16
8666,98380068350,Kaohsiung,4865943,1605762,1475321,1996/11/03
8667,95037500105,E.Sun,8970505,12199886,7449697,2007/11/17
8668,87317057099,O,7185302,3161533,9807704,1983/01/12
8669,85069063244,O,4936276,2122599,8074268,1997/03/24
8670,06332646162,Land,1625961,699164,4434685,1999/02/09
8671,23037932930,Citibank,6515155,3453033,2050197,2005/01/18
8672,09948713644,Far Eastern,1159957,2470708,8253315,2011/11/30
8673,14488327322,KGI,2894253,6020046,3071545,2014/06/16
8674,82688859656,Shin Kong,8512107,20769541,2911763,1981/11/10
8675,10302961474,Cota,9052056,3982905,5402841,1984/08/23
8676,57652355005,Hua Nan,368135,791490,9857944,1987/11/25
8677,29688312322,LINE,8748250,2536993,2733659,2020/01/25
8678,52044255194,Fubon,6701081,8979448,6758432,2006/05/01
8679,87014030975,Kaohsiung,8410996,20186390,3860419,2007/03/27
8680,88853180429,O,8778250,12904027,2268868,1990/09/17
8681,26242834232,Hwatai,3609918,902480,3283709,2014/03/23
8682,87983932260,Cota,196572,373486,5304510,2016/02/10
8683,14681835455,Panhsin,42860,98578,5249205,2020/10/05
8684,89385198507,Taishin,7292691,9334644,6706949,1993/02/12
8685,69819838913,Cota,6544357,10536414,8354163,2003/01/01
8686,51830151655,Taishin,5350029,7864542,3589902,2018/08/25
8687,89285661830,Far Eastern,4504183,3243012,2787338,1983/07/19
8688,67578651221, Cooperative,8730784,16326566,7461739,2000/12/30
8689,02955261231,Taiwan,1068294,1121708,7520892,1987/03/02
8690,88769519367,Shanghai,6940957,12216084,5020222,2002/09/12
8691,68634270318,KGI,9452440,3970025,3421405,2021/10/16
8692,28716983601,Taishin,92362,46181,6057078,1997/09/13
8693,37391222886,Shanghai,6044893,14568192,2315237,1988/06/22
8694,76658502051, Cooperative,6950100,5004072,8662781,1992/12/26
8695,12565526517,Chang Hwa,6379435,14034757,9741706,2010/07/08
8696,06092054471,HSBC,4263550,7375941,4872287,2013/03/15
8697,58063614562,Union,9080199,8444586,8832659,1988/08/12
8698,71732386319,Taishin,3639412,7206035,8351439,2009/12/27
8699,02069853835,Citibank,1711473,3097766,6670185,2006/06/25
8700,51822395349,Chang Hwa,4405214,4845735,6547704,2017/01/06
8701,46451655976,Chang Hwa,2750772,6904437,4038500,2006/04/13
8702,72523854500,EnTie,5488967,3732498,8634595,2007/09/29
8703,31330190020,Hwatai,2327781,2909726,5522133,1988/09/02
8704,43030823252,Taiwan,1096800,2807808,964056,1984/10/20
8705,63619742728,Mega,6889085,5235705,765197,2011/06/16
8706,22988652759,NEXT,358300,766762,7657496,1988/12/17
8707,93314054846,O,9298178,16829702,4234579,1983/01/29
8708,12351593197,NEXT,3296648,4351575,6705959,2004/07/01
8709,67157178539,O,3389164,4507588,6629960,2009/04/26
8710,01564349200,Rakuten,2605817,1928305,5717309,2011/12/15
8711,59787738249,E.Sun,1090838,2367118,4149605,2002/05/30
8712,66352867349,Chang Hwa,4928528,10448479,9531819,1991/10/31
8713,01209342574,Hwatai,2683517,6789298,8785210,1989/04/09
8714,35173078166,Cathay,3868072,8703162,4973013,1980/10/03
8715,27678298099,Kings Town,8480848,6954296,7804537,1991/09/25
8716,87221554461,O,7407646,13630068,4808236,2020/10/01
8717,22363105545,Far Eastern,5691048,6317063,9412357,2016/08/05
8718,26004307833,Sunny,1128785,2584917,603202,2007/11/20
8719,09500965753,Land,7655925,14240020,4500822,2002/11/30
8720,11787195395,Far Eastern,9342278,23729386,1126857,2014/07/16
8721,69497069760,Taishin,8739525,2709253,7912788,2020/04/14
8722,87221098099,NEXT,4511315,6721859,52060,2011/06/23
8723,03502756588,CTBC,5664138,8156358,9311150,1991/11/15
8724,22777407783,Kaohsiung,8129401,13738687,1630086,2020/01/27
8725,08974243669,Union,7833081,10574659,4477520,1982/04/02
8726,42322936488,Hua Nan,6879548,6741958,2193044,2016/09/06
8727,13619804244,Cota,4174643,5134810,7006696,1985/06/14
8728,99571658256,EnTie,9169932,20540647,2665384,2002/01/07
8729,96727329906,O,5619666,3484193,5631288,2014/06/03
8730,78443250812,Cota,4252589,7994867,1730531,1985/03/17
8731,94588541142,Citibank,5918508,7516505,7209677,1994/01/03
8732,04615716985,Cathay,9142383,20661785,5712503,2015/04/22
8733,50480029872,Taiwan,9293835,2695213,2514958,1999/11/09
8734,53119469977,Taiwan,1190861,2000646,8105197,1994/08/31
8735,59203345134,Panhsin,5349029,4653656,1936232,2010/07/30
8736,66102520468,Sunny,3076021,6428883,370070,1983/08/12
8737,58699813281,Yuanta,7956780,9945975,8893161,1988/11/23
8738,51534673401,Hwatai,5589321,3241807,5684210,2018/11/06
8739,56273864499,Far Eastern,7144120,8787267,5923034,2017/12/06
8740,24370495747,Shanghai,8356595,10278611,9991518,1997/09/20
8741,46827319182,Land,7124456,4915875,9172825,1986/12/11
8742,95890155473,Citibank,5117791,7062551,8617687,1983/04/11
8743,15685774985,CTBC,2947550,1532726,3377887,2006/09/03
8744,21725360259,Chang Hwa,7473468,14124854,1086743,2021/11/09
8745,61867773592,KGI,8818266,18430175,9939702,1984/05/25
8746,48632258568,Yuanta,1767066,1537348,6779805,1980/02/22
8747,58731816812,Fubon,3629478,8166325,2745098,1999/09/25
8748,60504173877,CTBC,2407198,4164452,2614480,1992/07/15
8749,66094885886,LINE,6937724,8186514,4544071,2019/01/18
8750,64768517078,NEXT,7582038,17362867,9283445,1991/01/05
8751,62596022088,HSBC,3231434,2811348,2592630,2006/04/14
8752,31477503041,Hua Nan,4717421,1698272,767474,2003/07/02
8753,39210075574,Union,964233,2314159,6571299,1996/08/31
8754,37682070985,Shin Kong,106900,190282,2796041,2001/12/13
8755,75786584458,SinoPac,9608877,24790902,3607635,2002/05/08
8756,24858949834,Yuanta,4454990,11538424,3399868,2022/12/23
8757,93509795897,EnTie,2339521,5217131,7484870,2017/08/22
8758,04142118792,DBS,939209,732584,1515327,2011/08/14
8759,40253603952,Kaohsiung,5600958,4816824,1819439,2001/03/09
8760,03672498333,First,7164566,5516716,6420516,2013/09/30
8761,46784609135,First,3901958,7920974,2022187,2020/06/10
8762,27163087518,Kings Town,2093373,1025753,5010465,1986/05/19
8763,42384331724,SinoPac,4767810,10536860,3142039,1987/04/11
8764,82893345297,Union,4466750,1384693,3659459,2007/08/08
8765,62978470600,Shin Kong,1237888,1522602,6719107,2020/01/31
8766,02324823022,Far Eastern,8765384,13586345,6422275,1994/04/05
8767,73600937797,NEXT,7606518,10192734,338489,2014/04/29
8768,69173758402,E.Sun,3350613,4456315,4897903,2015/06/23
8769,31281900540,Land,1234586,2111142,4112347,2010/08/25
8770,33394017270,EnTie,3179625,2225738,7070513,2008/05/01
8771,80732561282,Hwatai,8469914,10079197,1026593,2017/09/10
8772,87694426472,Taishin,7521374,15117961,6826261,2009/11/17
8773,05440081752,First,6232068,14209115,3338083,2004/10/19
8774,45303187596,HSBC,1442032,1759279,8358398,2012/02/20
8775,28734696896,KGI,4093021,10478133,6596864,2016/03/14
8776,73381813069,Taishin,4751282,1900513,6911265,2013/01/16
8777,31242780042,Rakuten,9482253,3413612,7052857,2000/04/25
8778,01333099517, Cooperative,3127809,3190365,1637464,1987/08/24
8779,70944408546,KGI,1281004,2613248,6966045,2015/04/27
8780,81243678232,Hwatai,8751360,1750272,9721960,2005/07/29
8781,26291176752,Kaohsiung,3260609,4140973,7692088,1991/09/20
8782,50647991399,First,5321705,1969031,3854638,1990/03/20
8783,45896666256,First,5057194,11934977,3392269,2008/03/03
8784,15036037453,Citibank,8738552,10486262,2492483,2020/12/12
8785,72009093137,Land,6715789,15244841,6811722,2009/09/05
8786,70283474598,First,9815200,14035736,6305606,2023/07/10
8787,43456739696,Taiwan,7945606,5959205,9844559,1991/02/08
8788,62293572663,Yuanta,6938785,17624513,9914128,2000/12/02
8789,70317256336,Sunny,5652312,9835022,9938583,1988/05/27
8790,15610071884,Yuanta,4453877,1915168,1106459,2019/10/05
8791,12446276069,Far Eastern,3298541,8312323,9107146,1985/02/06
8792,03065473018,Sunny,6788810,14935382,8932787,2004/12/12
8793,60355266243,Far Eastern,4607758,2165647,4174618,2022/02/18
8794,43684481492, Cooperative,3763928,5156581,8547370,2015/03/01
8795,52181992124,Taishin,7221848,4044235,9225016,2017/08/03
8796,99060642090,Kings Town,3875396,1550159,6845937,2023/06/18
8797,54692462798,Shanghai,4566155,2922340,8503131,1990/06/11
8798,70723929335,SinoPac,7154546,2003273,7959293,1986/09/02
8799,26196589800,Far Eastern,3422550,4243962,5066317,2006/12/04
8800,83990387739,Yuanta,7348045,7935888,691266,2003/07/31
8801,84598556635,Fubon,5172852,7552363,4434331,2018/08/11
8802,32280176758,E.Sun,3498791,1644432,5250970,2005/08/30
8803,93138385693,DBS,2396237,5199834,2635558,2018/07/09
8804,83900513031,Panhsin,882224,1191002,8505709,2021/06/30
8805,93453234036,LINE,616872,882126,5583020,1980/05/03
8806,60293208238,Cota,7231682,13450928,7693907,1997/05/06
8807,01872591020,Panhsin,1977521,2531226,2448714,2004/05/13
8808,81313597524,EnTie,5507803,1211717,2332941,1984/10/16
8809,02683219118,Land,8322767,13649337,9613908,1998/07/26
8810,70631255929,SinoPac,1849650,3736293,3255022,2009/07/28
8811,18371418627,O,4582931,2841418,319768,1994/08/06
8812,01145517228,KGI,8823650,16235516,8320834,1982/11/08
8813,23993395025,Kaohsiung,5727432,9622085,7571393,2009/12/18
8814,86262399902,SinoPac,1722863,4031499,5069493,1998/01/23
8815,03749161842,Shanghai,4652851,5211193,5785131,2001/10/12
8816,46135465582,E.Sun,4960749,2033908,1169487,1999/01/08
8817,07361870241,O,1973106,1598216,9869964,1986/11/02
8818,55966124277,Union,4767446,12061638,4075813,2004/10/05
8819,59263063456,Sunny,6282204,13129806,3912452,1994/07/28
8820,10760095884,Hua Nan,3192208,4692545,892675,1983/07/01
8821,72718804612,Shanghai,6247285,8246416,9095176,2013/05/17
8822,41073999561,Hua Nan,734719,580429,3370782,2017/09/23
8823,15592914921,O,6945148,10348270,9098186,1997/06/02
8824,21794277355,Panhsin,7065272,6358745,8679660,1984/05/20
8825,03746570340,Cathay,6975478,3417985,6588455,1988/07/06
8826,10076131261,Cota,8554236,5218084,7778463,2015/09/02
8827,97887755561,O,124573,315169,8007513,2002/02/26
8828,99033797456,Mega,7018658,16564032,5652181,2010/02/07
8829,07183645103,E.Sun,9930779,22145637,9471714,2000/01/26
8830,53287794722,First,6377903,11161330,3905457,1994/12/10
8831,81267531124,Yuanta,2083455,4833615,9368232,2019/05/27
8832,38235730986,Yuanta,5218013,12053610,6987883,2014/08/22
8833,04868078187,Kaohsiung,3644100,7288200,5264520,2006/08/08
8834,54520266830,Hua Nan,4294401,2404865,7772648,1999/06/02
8835,24237049763,Cota,7073080,9053542,1754446,2000/12/03
8836,08863761921,DBS,1667319,2017455,7675252,2009/12/18
8837,14387428803,NEXT,8168466,10373951,8049438,1999/02/08
8838,84356059501,Mega,6396094,7931156,4774579,1991/09/01
8839,00995676543,NEXT,4745548,8019976,5463336,2005/12/26
8840,70078455548,LINE,1582149,3132655,7097489,1985/07/27
8841,00171295250,Sunny,3034909,6828545,4246364,1990/02/26
8842,78408805018,Rakuten,1281208,1537449,2881917,1988/10/08
8843,98636262306,LINE,8295487,9373900,1847935,2005/04/15
8844,87087236880,Shin Kong,3178076,1557258,7974146,1983/09/11
8845,58939191672,Shin Kong,618461,123693,8575275,2015/03/12
8846,67366891034,EnTie,6450827,6708860,3109662,1989/08/26
8847,89883475102,Kaohsiung,9677481,10548454,8692200,1980/02/15
8848,12692049621,Kaohsiung,8739792,14420656,6891129,2013/09/15
8849,74972559765,Hua Nan,6254533,12133794,3825691,1986/02/24
8850,83271564913,DBS,875598,1033205,9989655,2015/05/01
8851,15958886205,Rakuten,7821559,18302448,8259979,2021/12/28
8852,31268392344,Sunny,9728173,5934186,2084079,2018/10/14
8853,34884397498,SinoPac,5238967,5448525,1520239,1997/03/04
8854,47110471365,LINE,9477986,3032956,9240961,1993/12/09
8855,63664019938,Kings Town,1789440,3543091,3303209,2013/03/11
8856,37104625780,Fubon,7953231,17338043,788139,2009/09/03
8857,53308050199,Citibank,3029737,2666169,6150606,2008/12/18
8858,85077798964,O,5214197,3493512,5746959,1981/04/19
8859,28560134058,LINE,9854920,9263625,5134580,1982/01/11
8860,75066885552,HSBC,6712535,15573081,7579192,1982/01/04
8861,85909171843,Citibank,5329121,12416851,7778111,1998/08/08
8862,66574337581,Rakuten,8490383,5264038,8434462,1988/12/24
8863,24691056349,Citibank,1404182,3552580,3421290,1996/04/27
8864,26974247715,O,1294847,2162394,8205157,2002/09/12
8865,07156357321,Taiwan,1209786,2467963,9389824,1995/01/28
8866,97195039117,Taishin,844909,1529285,9478143,2013/04/03
8867,68879952465,EnTie,8138932,18312597,888221,1997/02/04
8868,19961339517,EnTie,1281889,2858612,5986937,2008/08/18
8869,02001516255,Shanghai,8325227,15318417,9983275,2004/06/11
8870,45007365855,KGI,4527822,8829252,5422272,1986/08/05
8871,07734581774,EnTie,4690770,6989247,9627784,1994/04/04
8872,34470115714,Rakuten,2134368,1173903,4174301,2008/05/01
8873,93554510899,O,903594,1762008,8631386,2020/11/06
8874,82291700932,O,6692072,13852589,2575290,1982/06/29
8875,32140614504,E.Sun,2670634,5421387,7620317,2003/10/23
8876,78729824311,Shin Kong,9102016,4277948,6375290,2012/10/29
8877,01737659243,NEXT,7645406,4281428,2207032,2016/04/25
8878,44291563130,KGI,263691,60649,5796083,2002/10/24
8879,36746235746,Rakuten,2888631,5083990,8763005,2015/03/18
8880,25276685175,Panhsin,7588957,2883804,6172826,2008/06/03
8881,75221129815,Kaohsiung,5999300,8698985,248278,2021/01/11
8882,99985921930,Union,1719412,2080488,9737161,2019/05/26
8883,65253093472,Mega,9644017,4436248,995133,2013/02/17
8884,86970517010,Yuanta,8092836,2104138,5241984,1997/08/11
8885,14227134269,Sunny,5018136,6373032,3187643,2015/06/12
8886,81080539229,Sunny,2850992,2480364,8836725,1994/08/12
8887,17439056155,Panhsin,3629422,2322831,4469561,2000/02/26
8888,06906425083,Cota,6943402,11734349,1806778,2008/06/02
8889,65290535049,Chang Hwa,2997165,2667477,1706500,1997/11/29
8890,89554239651,Panhsin,712281,1189509,5873948,2013/07/07
8891,93727348227,First,9219427,18899825,34100,1981/08/13
8892,77276653168,Shin Kong,1844611,1346567,9360108,1988/09/24
8893,23773489357,Land,610449,1013345,1500317,2007/01/17
8894,00153948384,Taiwan,6533864,16138644,8880780,2020/12/30
8895,07376588601,DBS,9475517,23594037,6317599,2021/12/13
8896,33211560794,Cota,2009923,1728534,2403766,1993/10/28
8897,00387952658,Sunny,9048487,10405760,791522,2005/09/15
8898,02564861610,Taishin,9673801,14413963,7330403,2015/11/16
8899,81299636193,Shanghai,1011716,809373,6664848,1996/01/01
8900,81709173623,Sunny,5010094,6813727,7836700,1988/11/29
8901,08836838185,CTBC,3089406,1575598,9935242,2007/12/03
8902,90437429993,Far Eastern,9534560,12585619,6886455,2007/04/01
8903,45973344448,Hwatai,8191234,14908045,2108264,1998/02/16
8904,74416185846,SinoPac,7637189,4276826,4759959,2019/04/28
